,Unnamed: 0,Partido,Localidad,ADSL,Unnamed: 4,DIALUP,FIBRAOPTICA,4G,Unnamed: 8,TELEFONIAFIJA,Unnamed: 10,SATELITAL
2547,CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),,--,--,--,,--,SI,SI,--
2548,,Calamuchita,San Ignacio (Loteo Vélez Crespo),--,,--,--,SI,,--,SI,
2549,CORDOBA,,Santa Monica,--,--,,--,--,--,,--,--
2550,CORDOBA,Calamuchita,,SI,SI,--,,SI,SI,SI,,--
2551,,Calamuchita,Segunda Usina,--,,--,--,,,--,SI,
2552,CORDOBA,Calamuchita,Solar de los Molinos,,--,--,--,,--,SI,--,
2553,,Calamuchita,Villa Alpina,,,--,--,,,--,,--
2554,,Calamuchita,Villa Amancay,--,,--,--,SI,,SI,,--
2555,CORDOBA,,,SI,--,,,SI,--,,SI,
2556,CORDOBA,,Villa Ciudad Parque Los Reartes,--,SI,,--,SI,--,,--,--
2557,,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),--,,--,--,--,,SI,SI,--
2558,,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),,--,--,--,,--,--,,--
2559,CORDOBA,San Justo,Devoto,,--,--,SI,,SI,SI,--,--
2560,,San Justo,El Arañado,,,--,--,,,SI,SI,
2561,CORDOBA,San Justo,,--,SI,--,,SI,SI,SI,,--
2562,CORDOBA,,,--,--,,,SI,--,,,--
2563,CORDOBA,,El Tío,SI,SI,,SI,SI,SI,,--,
2564,CORDOBA,San Justo,,--,--,--,,SI,SI,,SI,
2565,,San Justo,Freyre,SI,,--,SI,SI,,SI,,--
2566,,San Justo,La Francia,,,--,SI,,SI,SI,SI,--
2567,CORDOBA,,,SI,--,,,SI,--,,SI,--
2568,CORDOBA,,La Tordilla,SI,--,,--,SI,SI,,SI,
2569,,San Justo,Las Varas,,,--,SI,,,SI,--,--
2570,JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),,SI,--,SI,,SI,SI,,SI
2571,JUJUY,,,--,--,,,--,--,,--,--
2572,JUJUY,Ledesma,,--,--,--,,--,--,--,--,
2573,JUJUY,Ledesma,,--,--,,,SI,SI,--,,--
2574,JUJUY,,Yuto,--,--,,--,SI,SI,,SI,SI
2575,JUJUY,Palpalá,Carahunco,,--,--,--,,,SI,--,
2576,,Palpalá,Centro Forestal,SI,,--,--,--,,SI,--,--
2577,JUJUY,,Mina 9 de Octubre,--,--,,--,--,--,,--,--
2578,JUJUY,,,SI,SI,,,SI,SI,,,SI
2579,JUJUY,,Rio Blanco,--,--,,--,SI,SI,,--,
2580,JUJUY,,,--,--,--,,--,--,--,--,--
2581,,Rinconada,Coyaguaima,--,,--,SI,--,,--,,--
2582,JUJUY,Rinconada,Lagunillas de Farallón,,--,--,SI,,--,--,--,--
2583,JUJUY,Rinconada,Liviara,,--,--,--,,--,--,--,SI
2584,,Rinconada,Loma Blanca,,,--,--,,,--,--,
2585,JUJUY,Rinconada,,--,--,--,,--,--,SI,--,SI
2586,JUJUY,,,--,--,,,--,--,,,--
2587,,Rinconada,Rinconada,--,,--,--,--,,--,--,
2588,JUJUY,San Antonio,El Ceibal,,--,--,SI,,--,--,--,
2589,JUJUY,San Antonio,,--,--,--,,--,--,--,,--
2590,JUJUY,,Puesto Viejo,--,SI,,--,SI,SI,,,SI
2591,,El Carmen,San Isidro,,--,--,--,,--,--,--,
2592,,El Carmen,San Juancito,--,,--,--,SI,,--,--,
2593,,Humahuaca,Aparzo,,,--,--,,,--,--,--
2594,JUJUY,Humahuaca,Cianzo,,--,--,--,,--,--,,--
2595,JUJUY,,,--,--,,,--,--,,--,
2596,JUJUY,Humahuaca,,--,--,--,,SI,SI,SI,--,
2597,JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),,--,--,SI,,--,--,,--
2598,,Humahuaca,Humahuaca,SI,,--,--,,,SI,SI,SI
2599,,Humahuaca,Palca de Aparzo,,,--,--,,,--,--,
2600,JUJUY,Humahuaca,Palca de Varas,,--,--,--,,--,--,--,
2601,JUJUY,,,--,--,,,--,--,,,--
2602,JUJUY,Humahuaca,,--,--,--,,SI,--,--,,--
2603,JUJUY,Humahuaca,,SI,--,,,--,--,SI,--,
2604,JUJUY,,Bananal,--,--,,--,--,--,,--,--
2605,JUJUY,Ledesma,Bermejito,,--,--,--,,,--,,--
2606,,Ledesma,Caimancito,SI,,--,--,SI,,SI,,SI
2607,JUJUY,,Calilegua,--,SI,,--,SI,SI,,SI,SI
2608,JUJUY,,,--,--,,,SI,--,,SI,
2609,JUJUY,Ledesma,Fraile Pintado,,SI,--,--,,SI,SI,SI,SI
2610,,Ledesma,Libertad,,,--,--,,,--,,--
2611,CORRIENTES,Capital,,--,--,--,,SI,SI,SI,--,SI
2612,CORRIENTES,,,--,--,,,SI,SI,,SI,
2613,CORRIENTES,,San Cayetano,--,--,,--,--,--,,,SI
2614,CORRIENTES,Concepción,,--,--,--,,SI,--,,SI,SI
2615,,Concepción,Santa Rosa,--,,--,--,SI,,SI,SI,
2616,,Concepción,Tabay,,,--,--,,--,SI,SI,SI
2617,CORRIENTES,,,--,--,,,SI,--,,,SI
2618,CORRIENTES,,Cazadores Correntinos,--,--,,--,SI,--,,,SI
2619,CORRIENTES,,Curuzú Cuatiá,SI,--,,SI,SI,SI,,SI,SI
2620,CORRIENTES,Curuzú Cuatiá,,--,--,--,,SI,--,SI,SI,
2621,,Empedrado,El Sombrero,SI,,--,--,,,SI,SI,SI
2622,CORRIENTES,Empedrado,Empedrado,,SI,--,--,,SI,SI,,SI
2623,,Marcos Juárez,Monte Buey,,,--,--,,,SI,--,
2624,,Marcos Juárez,Noetinger,--,,--,--,--,,--,--,--
2625,CORDOBA,,,SI,--,,,--,--,,,--
2626,CORDOBA,,Saladillo,--,--,,--,--,--,,--,--
2627,,Marcos Juárez,Villa Elisa,SI,,SI,--,--,,SI,--,
2628,,Minas,Ciénaga del Coro,,--,--,SI,,--,SI,SI,
2629,CORDOBA,Minas,,--,--,--,,--,--,--,,--
2630,CORDOBA,,Estancia de Guadalupe,--,--,,,--,--,,,--
2631,CORDOBA,Minas,Guasapampa,,--,--,--,,--,--,SI,--
2632,,Minas,La Playa,--,,--,--,--,,--,SI,
2633,,Minas,San Carlos Minas,SI,,--,SI,SI,,SI,,--
2634,,Minas,Talaini,,,--,--,,,--,,--
2635,CORDOBA,,Tosno,--,--,,--,--,--,,SI,
2636,CORDOBA,,,--,--,,,SI,--,,SI,
2637,CORDOBA,Pocho,Las Palmas,,--,--,--,,--,--,SI,--
2638,,Pocho,Los Talares,--,,--,--,--,,--,,--
2639,CORDOBA,Pocho,Salsacate,,--,--,SI,,SI,SI,SI,
2640,,Pocho,San Gerónimo,--,,--,--,--,,--,SI,
2641,CORDOBA,Pocho,,--,--,--,,SI,--,SI,,--
2642,CORRIENTES,,,SI,--,,SI,SI,SI,,,SI
2643,CORRIENTES,,Pueblo Libertador,--,--,,--,SI,--,,--,SI
2644,CORRIENTES,,,SI,--,,,SI,SI,,--,
2645,,General Alvear,Estación Torrent,--,,--,--,SI,,--,,SI
2646,,General Paz,Itá Ibaté,,,--,--,,,SI,,SI
2647,CORRIENTES,General Paz,,--,--,,,SI,--,--,--,
2648,CORRIENTES,,Nuestra Señora del Rosario de Caá Catí,--,SI,,--,SI,SI,,SI,--
2649,,General Paz,Palmar Grande,,,--,--,--,,--,,SI
2650,CORRIENTES,Goya,Colonia Carolina,,--,--,--,,SI,SI,SI,SI
2651,CORRIENTES,,Goya,SI,SI,,SI,SI,SI,,SI,
2652,CORRIENTES,ItatÍ,,SI,--,--,,SI,SI,SI,SI,SI
2653,CORRIENTES,,,--,--,,,SI,--,,SI,--
2654,CORDOBA,,General Levalle,SI,SI,,SI,SI,SI,,,--
2655,,Presidente Roque Sáenz Peña,La Cesira,,,--,SI,,,SI,SI,SI
2656,,Presidente Roque Sáenz Peña,Laboulaye,SI,,--,SI,SI,,SI,SI,
2657,CORDOBA,,Leguizamón,--,--,,SI,--,--,,,--
2658,CORDOBA,Presidente Roque Sáenz Peña,,--,--,--,,SI,SI,,,--
2659,CORDOBA,Presidente Roque Sáenz Peña,,--,--,--,,SI,SI,SI,SI,
2660,CORDOBA,,,--,--,,,SI,SI,,SI,--
2661,CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,,--,--,--,,--,SI,,--
2662,,Presidente Roque Sáenz Peña,Serrano,,,--,--,,,SI,SI,SI
2663,,Presidente Roque Sáenz Peña,Villa Rossi,--,,--,--,SI,,SI,--,--
2664,,Punilla,Barrio Santa Isabel,,,--,--,,--,--,--,
2665,CORDOBA,,Bialet Massé,SI,--,,SI,SI,SI,,SI,--
2666,CORDOBA,Punilla,,--,--,--,,--,--,,,--
2667,,Tulumba,Lucio V. Mansilla,,,--,--,,,SI,--,
2668,,Tulumba,Rosario del Saladillo,--,,--,SI,--,,--,--,
2669,CORDOBA,,,SI,--,,,SI,SI,,,SI
2670,CORDOBA,Tulumba,,--,--,--,,SI,SI,--,,--
2671,,Tulumba,San Pedro Norte,,,--,--,,,--,SI,
2672,CORDOBA,Tulumba,Villa Tulumba,,--,--,SI,,SI,SI,SI,--
2673,CORDOBA,Unión,Aldea Santa María,,--,--,--,,--,--,,--
2674,,Unión,Alto Alegre,SI,,--,SI,SI,,SI,,--
2675,CORDOBA,,,--,--,,,SI,--,--,--,
2676,CORDOBA,,Ballesteros,SI,--,,SI,SI,SI,,SI,
2677,,Unión,Ballesteros Sur,--,,--,SI,--,,SI,,--
2678,,Unión,Bell Ville,,,--,SI,,,SI,--,--
2679,,Unión,Benjamín Gould,--,,--,--,SI,,SI,SI,--
2680,CORRIENTES,Ituzaingó,Colonia Liebig's,,SI,--,--,,,SI,SI,
2681,CORRIENTES,,Ituzaingó,SI,--,,--,SI,SI,,,SI
2682,CORRIENTES,Ituzaingó,,--,--,,,SI,SI,--,,--
2683,CORRIENTES,Ituzaingó,,--,--,--,,SI,SI,SI,--,
2684,CORRIENTES,,,--,--,,,SI,SI,,SI,
2685,CORRIENTES,Lavalle,Cruz de los Milagros,,--,--,--,,--,--,,--
2686,,Lavalle,Gobernador Juan E. Martínez,,,--,SI,,,SI,SI,SI
2687,CORRIENTES,,,--,--,,--,SI,SI,,SI,SI
2688,CORRIENTES,Lavalle,,SI,--,--,,SI,SI,SI,SI,
2689,CORRIENTES,Lavalle,Villa Córdoba,,,--,--,,--,--,--,--
2690,,Lavalle,Yatayti Calle,--,,--,--,SI,,--,,--
2691,CORRIENTES,Mburucuyá,,--,--,--,,SI,--,,SI,SI
2692,CORRIENTES,,Felipe Yofré,--,--,,--,SI,--,,--,
2693,CORRIENTES,,,--,--,,,SI,--,,,SI
2694,CORRIENTES,Mercedes,,SI,SI,--,,SI,SI,SI,SI,SI
2695,,Monte Caseros,Colonia Libertad,,,--,--,,,--,SI,
2696,CORRIENTES,Monte Caseros,Estación Libertad,,--,--,--,,--,--,SI,--
2697,CORRIENTES,Monte Caseros,,--,--,--,,SI,--,SI,SI,SI
2698,CORRIENTES,,Mocoretá,SI,--,,SI,SI,SI,,,SI
2699,CORRIENTES,,Monte Caseros,SI,--,,SI,SI,SI,,SI,SI
2700,CORRIENTES,Monte Caseros,,--,--,--,,--,--,,SI,
2701,,Monte Caseros,Parada Labougle,--,,--,--,--,,--,SI,--
2702,CORRIENTES,Paso de los Libres,Bonpland,,,--,--,,--,--,,SI
2703,CORRIENTES,Paso de los Libres,Parada Pucheta,,--,--,--,,--,--,SI,
2704,,Paso de los Libres,Paso de los Libres,,,--,SI,,,SI,SI,SI
2705,CORRIENTES,Paso de los Libres,,--,--,--,,SI,--,--,,--
2706,ENTRE RIOS,,,--,--,,,SI,--,,SI,--
2707,,Federación,San Ramón,,,--,--,,,--,--,
2708,ENTRE RIOS,Federación,Santa Ana,,SI,--,SI,,SI,SI,SI,
2709,ENTRE RIOS,,,--,SI,,,--,SI,SI,,--
2710,ENTRE RIOS,,Conscripto Bernardi,--,--,,--,SI,--,,,--
2711,ENTRE RIOS,Federal,El Cimarrón,,--,--,--,,,SI,SI,
2712,,Federal,Federal,SI,,--,SI,SI,,SI,SI,
2713,,Federal,Nueva Vizcaya,,,--,--,,,--,,--
2714,ENTRE RIOS,Federal,Sauce de Luna,,--,--,SI,,--,SI,SI,SI
2715,ENTRE RIOS,,,--,--,,,SI,SI,,SI,
2716,ENTRE RIOS,Feliciano,,SI,--,--,,SI,--,SI,SI,
2717,ENTRE RIOS,Gualeguay,Aldea Asunción,,--,--,--,,--,SI,--,--
2718,,Gualeguay,Estación Lazo,--,,--,--,SI,,SI,,--
2719,,Gualeguay,General Galarza,SI,,--,--,SI,,SI,SI,
2720,,Islas del Ibicuy,Villa Paranacito,,,--,--,,,SI,--,
2721,ENTRE RIOS,,Bovril,--,SI,,SI,SI,SI,,SI,--
2722,ENTRE RIOS,,,--,--,,,SI,--,,,--
2723,ENTRE RIOS,La Paz,,--,--,--,,SI,SI,SI,SI,
2724,ENTRE RIOS,,La Paz,SI,SI,,,SI,SI,,SI,
2725,ENTRE RIOS,La Paz,Piedras Blancas,,SI,--,SI,,--,SI,,--
2726,,La Paz,Pueblo Arrúa (Est. Alcaraz),--,,--,--,SI,,SI,,SI
2727,ENTRE RIOS,,,--,--,,,SI,SI,,SI,--
2728,ENTRE RIOS,La Paz,,SI,SI,--,,SI,SI,SI,SI,
2729,,La Paz,Sir Leonard,,,--,--,,,--,--,--
2730,,Nogoyá,Aranguren,--,,--,--,SI,,SI,,SI
2731,ENTRE RIOS,,,--,--,,,--,--,,SI,--
2732,ENTRE RIOS,,Don Cristóbal,--,--,,--,--,--,,SI,
2733,ENTRE RIOS,,Febré,--,--,,--,--,--,,,--
2734,CABA,COMUNA 15,,SI,SI,SI,,SI,SI,SI,SI,SI
2735,,Calamuchita,Villa del Dique,SI,,--,SI,,,--,SI,
2736,CORDOBA,Calamuchita,Villa El Tala,,--,--,--,,--,--,--,--
2737,CORDOBA,Calamuchita,,--,SI,--,,SI,SI,SI,,SI
2738,CORDOBA,,,--,--,,,--,--,,,--
2739,CORDOBA,,,--,--,,,--,--,,SI,
2740,CORDOBA,,Villa Rumipal,--,--,,SI,SI,SI,,SI,--
2741,,COMUNA 15,CHACARITA,,,SI,SI,,,SI,,SI
2742,,Río Seco,Villa de María,--,,--,--,SI,,SI,SI,--
2743,,Río Segundo,Calchín,,,--,--,SI,,SI,--,--
2744,CORDOBA,Río Segundo,Calchín Oeste,,--,--,--,,SI,SI,--,
2745,CORDOBA,,Capilla del Carmen,--,SI,,--,SI,--,,SI,--
2746,CORDOBA,Río Segundo,,--,SI,--,,SI,SI,SI,,SI
2747,CABA,COMUNA 15,PARQUE CHAS,,SI,SI,SI,,SI,SI,SI,
2748,,Unión,Canals,,,--,SI,,,SI,SI,
2749,CORDOBA,,Chilibroste,SI,--,,SI,--,--,,,--
2750,CORDOBA,,,SI,--,,,--,SI,,,SI
2751,,Unión,Colonia Bismarck,--,,--,--,--,,SI,SI,
2752,,Unión,Colonia Bremen,,,--,--,,,--,--,
2753,CORDOBA,Calamuchita,Villa San Miguel,,--,--,--,,SI,--,SI,--
2754,,Calamuchita,Villa Yacanto,--,,--,--,SI,,SI,,--
2755,CORDOBA,Capital,,SI,SI,SI,,SI,SI,SI,SI,
2756,CORDOBA,,,--,--,,--,SI,SI,,--,
2757,,Capital,La Floresta,,,--,--,,,--,,--
2758,CORDOBA,Colón,1 De Agosto,,--,--,--,,SI,--,--,--
2759,CORDOBA,Colón,Agua de Oro,,--,--,SI,,,--,SI,
2760,,Colón,Almirante Brown,--,,--,--,--,,--,--,
2761,CORDOBA,,,SI,--,--,,SI,SI,SI,,--
2762,CORDOBA,,Barrio Nuevo Río Ceballos,--,--,,--,--,--,,--,--
2763,CORDOBA,,,--,--,,,--,--,,--,
2764,CORDOBA,Colón,,--,--,--,,--,SI,--,--,
2765,,Colón,Ciudad De Los Niños,,,--,--,,,--,,--
2766,CORDOBA,Río Segundo,Colazo,,--,--,SI,,SI,SI,,SI
2767,CORDOBA,Río Segundo,,--,--,--,,--,--,--,--,
2768,CORDOBA,,,SI,--,,,SI,SI,,SI,--
2769,,Río Segundo,Impira,--,,--,--,--,,--,,--
2770,,Río Segundo,Laguna Larga,,,--,SI,,SI,SI,SI,--
2771,CORDOBA,,Las Junturas,SI,--,,SI,SI,SI,,--,
2772,CORDOBA,Río Segundo,,SI,--,--,,SI,--,SI,SI,--
2773,CORDOBA,Río Segundo,,SI,SI,--,,SI,SI,SI,SI,--
2774,CORDOBA,,,SI,--,,,SI,SI,,,--
2775,CORDOBA,Río Segundo,Matorrales,,--,--,--,,SI,SI,--,--
2776,,COMUNA 11,VILLA GENERAL MITRE,,,SI,SI,,,SI,SI,
2777,CORDOBA,,Colonia Caroya,SI,SI,,SI,SI,SI,,,--
2778,CORDOBA,Colón,,--,--,--,,SI,SI,SI,,--
2779,CORDOBA,,,--,--,,,--,--,,--,--
2780,CORDOBA,Colón,,--,--,--,,--,--,--,--,
2781,,Colón,Country Chacras de la Villa - Country San Isidro,,,--,--,,,--,--,--
2782,CORDOBA,Colón,Dumesnil,,--,--,SI,,--,--,,--
2783,CORDOBA,Colón,El Diquecito,,,--,--,,--,--,--,
2784,,COMUNA 11,VILLA SANTA RITA,SI,,SI,SI,SI,,SI,SI,SI
2785,CORDOBA,Río Segundo,,SI,SI,--,,SI,SI,,,--
2786,CORDOBA,,Pilar,SI,--,,SI,SI,SI,,SI,SI
2787,,Río Segundo,Pozo del Molle,--,,--,--,SI,,SI,--,
2788,,Colón,El Manzano,,,--,--,,,--,SI,
2789,CORDOBA,Colón,,--,--,--,,--,SI,--,--,--
2790,CORDOBA,,,--,--,,,--,--,,,--
2791,CORDOBA,Colón,General Paz,,--,--,--,,SI,SI,--,
2792,,Colón,Jesús María,,,--,SI,,,SI,SI,
2793,,Colón,La Calera,SI,,--,SI,SI,,SI,,SI
2794,CORDOBA,Colón,La Granja,,--,--,SI,,,SI,,--
2795,CORDOBA,,La Morada,--,--,,--,SI,SI,,--,
2796,CORDOBA,Colón,,--,--,,,--,--,--,--,--
2797,,Colón,Las Corzuelas,,,--,--,,,--,--,--
2798,,Colón,Los Chañaritos,--,,--,--,--,,--,,--
2799,,Colón,Los Molles,,,--,--,,,--,--,
2800,,Colón,Malvinas Argentinas,SI,,--,SI,SI,,SI,SI,
2801,CORDOBA,,,--,--,,,SI,SI,,SI,SI
2802,CORDOBA,,Arias,SI,--,,--,SI,SI,,,--
2803,CORDOBA,,,SI,--,,,SI,SI,,--,
2804,CORDOBA,Marcos Juárez,,--,--,--,,--,--,SI,SI,--
2805,,Marcos Juárez,Cavanagh,--,,--,--,SI,,SI,,--
2806,CORDOBA,Marcos Juárez,Colonia Barge,,--,--,--,,--,--,,--
2807,CORDOBA,Marcos Juárez,,--,SI,--,,--,SI,--,SI,--
2808,CORDOBA,,,--,--,,,--,--,,--,
2809,,Marcos Juárez,Corral de Bustos,SI,,--,SI,SI,,SI,SI,--
2810,,Marcos Juárez,Cruz Alta,,,--,SI,,,SI,,SI
2811,CORDOBA,,General Baldissera,SI,--,,--,SI,SI,,--,SI
2812,CORDOBA,,,SI,--,,,SI,SI,,--,
2813,CORDOBA,Juárez Celman,,--,--,--,,SI,SI,SI,,--
2814,CORDOBA,,El Rastreador,--,--,,--,--,--,,--,--
2815,CORDOBA,Juárez Celman,General Cabrera,,--,--,--,,SI,SI,--,
2816,,Juárez Celman,General Deheza,,,--,SI,,,SI,--,--
2817,CORDOBA,,,--,--,,,SI,--,,,--
2818,CORDOBA,Juárez Celman,,SI,--,--,,SI,SI,SI,,--
2819,CORDOBA,Juárez Celman,,SI,SI,--,,SI,--,,--,--
2820,CORDOBA,,Olaeta,--,SI,,--,SI,--,,--,
2821,CORDOBA,Juárez Celman,Pacheco de Melo,,,--,--,,--,--,--,--
2822,,Juárez Celman,Paso del Durazno,--,,--,--,--,,--,,--
2823,,Juárez Celman,Santa Eufemia,,,--,--,,,SI,SI,
2824,CORDOBA,Juárez Celman,Ucacha,,SI,--,SI,,SI,SI,SI,--
2825,CORDOBA,,,--,--,,,SI,SI,,,--
2826,CORDOBA,Río Segundo,,--,SI,--,,SI,SI,SI,SI,--
2827,CORDOBA,Río Segundo,Río Segundo,,--,--,SI,,SI,SI,SI,
2828,,Río Segundo,Santiago Temple,,,--,--,SI,,SI,SI,
2829,CORDOBA,,Villa del Rosario,SI,SI,,SI,SI,SI,,,--
2830,CORDOBA,San Alberto,,--,--,,,SI,SI,SI,,--
2831,,San Alberto,Arroyo Los Patos,--,,--,SI,SI,,--,SI,--
2832,CORDOBA,San Alberto,El Huayco,,--,--,--,,,SI,SI,
2833,CORDOBA,San Alberto,La Cortadera,,--,--,SI,,--,--,,--
2834,,San Alberto,Las Calles,,,--,SI,,,SI,SI,--
2835,CORDOBA,San Alberto,,--,--,--,,--,--,--,--,
2836,CORDOBA,,,--,--,,,--,--,,SI,
2837,,San Alberto,Los Callejones,--,,--,--,--,,--,--,--
2838,CORDOBA,San Alberto,Mina Clavero,,SI,--,SI,,SI,SI,,--
2839,,San Alberto,Mussi,--,,--,--,--,,--,--,
2840,CORDOBA,Unión,Idiazabal,,--,--,SI,,SI,SI,SI,
2841,CORDOBA,,Justiniano Posse,--,--,,SI,SI,SI,,,--
2842,CORDOBA,,,SI,--,--,,SI,SI,SI,,--
2843,CORDOBA,Unión,,--,--,--,,SI,SI,SI,--,--
2844,CORDOBA,,,SI,SI,,,SI,SI,,--,
2845,CORDOBA,Unión,Morrison,,--,--,SI,,SI,SI,,--
2846,,Unión,Noetinger,,,--,SI,,,SI,,--
2847,CORDOBA,,Ordóñez,SI,--,,,SI,SI,,--,
2848,CORDOBA,Unión,,SI,--,--,,SI,SI,SI,SI,--
2849,,Unión,Pueblo Italiano,,SI,--,--,,--,SI,,SI
2850,,Unión,Ramón J. Cárcano,--,,--,--,--,,--,SI,--
2851,CABA,COMUNA 08,,SI,SI,SI,,SI,SI,SI,SI,
2852,CORDOBA,,Mendiolaza,SI,SI,,SI,SI,SI,,SI,--
2853,CORDOBA,,,--,--,,,--,--,,--,--
2854,CORDOBA,Colón,,--,--,--,,SI,SI,--,,--
2855,,Colón,Río Ceballos,,,--,SI,,,SI,SI,SI
2856,CABA,COMUNA 08,VILLA SOLDATI,,SI,SI,SI,,SI,SI,SI,
2857,CORDOBA,San Alberto,,SI,SI,--,,SI,SI,SI,,--
2858,CORDOBA,,Panaholma,--,--,,--,SI,--,,,--
2859,CORDOBA,,San Huberto,--,--,,SI,--,--,,SI,
2860,CORDOBA,,,--,--,,,SI,SI,,SI,--
2861,,San Alberto,San Martín,--,,--,--,--,,--,,--
2862,,San Alberto,San Pedro,,,--,SI,,,--,SI,--
2863,CORDOBA,San Alberto,San Vicente,,--,--,SI,,--,SI,SI,--
2864,,San Alberto,Sauce Arriba,,,--,--,,,--,SI,
2865,CORDOBA,San Alberto,,--,--,--,,--,--,--,--,--
2866,CABA,,FLORES,SI,SI,,SI,SI,SI,,,SI
2867,,Unión,San Antonio de Litín,,,--,SI,,,SI,SI,
2868,CORDOBA,Unión,San Marcos,,--,--,SI,,SI,SI,--,
2869,CORDOBA,,,--,--,,,SI,--,,,--
2870,CORDOBA,,Viamonte,SI,--,,--,SI,SI,,,--
2871,,Unión,Villa Los Patos,,,--,--,,,--,--,
2872,,Unión,Wenceslao Escalante,SI,,--,--,SI,,SI,SI,SI
2873,,COMUNA 01,SAN NICOLAS,SI,,SI,SI,SI,,SI,,SI
2874,ENTRE RIOS,Gualeguay,Gualeguay,,SI,--,SI,,SI,SI,,SI
2875,ENTRE RIOS,,,--,--,,--,--,--,,--,
2876,ENTRE RIOS,Gualeguaychú,,--,SI,--,,SI,--,SI,--,
2877,ENTRE RIOS,Gualeguaychú,Aldea San Juan,,--,--,--,,--,--,,--
2878,,Gualeguaychú,Enrique Carbó,,,--,--,,,SI,SI,--
2879,ENTRE RIOS,Gualeguaychú,Estación Escriña,,--,--,--,,--,--,--,
2880,,Gualeguaychú,Faustino M. Parera,SI,,--,--,SI,,SI,--,
2881,CABA,COMUNA 02,,SI,SI,SI,,SI,SI,SI,,SI
2882,FORMOSA,,Subteniente Perín,--,--,,,SI,--,,,SI
2883,FORMOSA,,Villa General Güemes,--,--,,SI,SI,--,,SI,
2884,FORMOSA,,,--,--,,,SI,--,,SI,
2885,,Pilagás,Buena Vista,--,,--,SI,SI,,SI,,--
2886,,Pilagás,El Espinillo,,,--,--,,,SI,SI,SI
2887,FORMOSA,,,--,--,--,,--,--,--,SI,--
2888,CABA,,PARQUE CHACABUCO,SI,SI,,SI,SI,SI,,SI,
2889,,Pilagás,Misión Tacaagle,--,,--,--,,,SI,SI,SI
2890,FORMOSA,Pilagás,Portón Negro,,--,--,--,,--,--,,--
2891,FORMOSA,,Tres Lagunas,SI,--,,--,SI,--,,SI,--
2892,FORMOSA,Pilcomayo,,SI,SI,--,,SI,SI,SI,SI,
2893,FORMOSA,,,SI,--,,,SI,SI,,,--
2894,CABA,,VILLA LUGANO,SI,SI,,SI,SI,SI,,SI,SI
2895,,Gualeguaychú,Pueblo General Belgrano,,,--,--,,,SI,--,
2896,,Gualeguaychú,Urdinarrain,SI,,--,--,SI,,SI,SI,--
2897,ENTRE RIOS,,Arroyo Martínez,--,--,,--,SI,SI,,,--
2898,ENTRE RIOS,Islas del Ibicuy,,--,--,--,,SI,SI,SI,,--
2899,ENTRE RIOS,Islas del Ibicuy,,--,SI,--,,SI,SI,SI,--,--
2900,ENTRE RIOS,,Médanos,--,--,,--,SI,--,,SI,
2901,ENTRE RIOS,Islas del Ibicuy,Ñancay,,--,--,--,,--,--,--,--
2902,,Colón,Saldán,,,--,SI,,,SI,,--
2903,,Colón,Salsipuedes,SI,,--,SI,SI,,SI,SI,
2904,,Colón,Santa Elena,,,--,--,,,--,--,--
2905,CORDOBA,,Tinoco,--,--,,--,--,--,,,--
2906,CORDOBA,,,SI,SI,,,SI,SI,,SI,--
2907,,Colón,Villa Allende,,,--,SI,,SI,SI,SI,
2908,,Colón,Villa Cerro Azul,SI,,--,--,--,,--,SI,
2909,CORDOBA,,Villa Corazon De Maria,--,--,,,--,--,,,--
2910,CORDOBA,Colón,,SI,--,--,,--,--,SI,,SI
2911,,Colón,Villa Los Llanos - Juárez Celman,SI,,--,SI,SI,,SI,SI,--
2912,CORDOBA,Colón,Villa Pastora,,--,--,--,,--,--,--,
2913,,Cruz del Eje,Alto de los Quebrachos,,,--,--,,,--,,--
2914,,Cruz del Eje,Bañado de Soto,--,,--,--,--,,--,SI,--
2915,CABA,,,SI,SI,,,SI,SI,,SI,
2916,CORDOBA,,Villa de Soto,SI,--,,SI,SI,SI,,SI,
2917,,General Roca,Del Campillo,SI,,--,--,SI,,SI,--,SI
2918,CORDOBA,General Roca,Estación Lecueder,,--,--,--,,,--,,--
2919,CORDOBA,General Roca,Hipólito Bouchard,,--,--,--,,--,SI,--,
2920,,General Roca,Huinca Renancó,,,SI,SI,,,SI,SI,
2921,CORDOBA,General Roca,,--,--,--,,SI,SI,SI,--,--
2922,CORDOBA,,,--,--,,,SI,SI,,,--
2923,CORDOBA,,Nicolás Bruzzone,--,--,,--,--,--,,SI,
2924,CORDOBA,General Roca,,--,--,,,--,--,SI,--,--
2925,,General Roca,Pincén,--,,--,--,--,,SI,,--
2926,CORDOBA,General Roca,Ranqueles,,--,--,--,,,--,,--
2927,CORDOBA,,,--,SI,,,SI,SI,,SI,--
2928,CORDOBA,,Villa Huidobro,--,SI,,SI,SI,SI,,SI,
2929,,General Roca,Villa Sarmiento,,,--,--,,,--,--,--
2930,CORDOBA,General Roca,Villa Valeria,,--,--,--,,SI,SI,,SI
